HCM,	0.208706,	20.483,	4.9195,	1.78891,	1.43113,	0.864639,	0.178891,	0.327967,	0.357782,	0.626118,	0.477042,	1.87835,	0.924269,	0.119261,	0.357782,	0.596303,	0.417412,	1.01372,	0.447227,	0.864639,	1.07335,	0.417412,	1.22242,	0.864639,	0.417412,	0.506858,	0.447227,	1.34168,	0.0894454,	0.119261,	0.596303,	1.07335,	0.894454,	1.07335,	0.775194,	0.327967,	0.327967,	1.63983,	3.30948,	1.81872,	0.387597,	0.327967,	0.0894454,	0.626118,	0.0596303,	0.417412,	0.208706,	0.0894454,	0.745379,	0.417412,	0.357782,	0.357782,	0.0298151,	3.27967,	1.34168,	0.655933,	0.0894454,	0.208706,	0.119261,	1.04353,	0.477042,	0.805009,	2.53429,	0.894454,	0.775194,	0.417412,	0.0596303,	1.40131,	1.3715,	0.417412,	0.387597,	2.62373,	0.357782,	0.238521,	1.46094,	0.477042,	3.72689,	0.178891,	0.834824,	0.715563,	0.327967,	0.298151,	0.0298151,	0.685748,	0.536673,	0.655933,	1.46094,	0.0894454,	0.327967,	0.149076,	0.119261,	0.417412,	0.327967,	1.3715,	0.0298151,	0.0894454,	0.894454,	0.0894454,	1.61002,	2.86225,	
HCPEpiC,	0.0896593,	19.5756,	5.43933,	1.55409,	1.55409,	0.567842,	0.239091,	0.328751,	0.358637,	0.537956,	0.627615,	1.55409,	1.43455,	0.298864,	0.537956,	0.478183,	0.537956,	1.01614,	0.508069,	0.777047,	1.16557,	0.239091,	1.7633,	0.896593,	0.358637,	0.388524,	0.328751,	1.61387,	0.0896593,	0.119546,	0.717274,	0.896593,	1.01614,	1.40466,	1.13568,	0.567842,	0.537956,	1.55409,	3.34728,	1.82307,	0.358637,	0.388524,	0.0896593,	0.448296,	0.0597729,	0.239091,	0.149432,	0.0896593,	0.717274,	0.448296,	0.149432,	0.179319,	0.0597729,	3.37717,	1.28512,	0.478183,	0.0896593,	0.149432,	0,	1.07591,	0.328751,	0.956366,	2.33114,	0.448296,	0.537956,	0.717274,	0.119546,	1.34489,	1.07591,	0.597729,	0.298864,	2.48057,	0.268978,	0.478183,	1.79319,	0.41841,	5.05081,	0.298864,	0.687388,	1.04603,	0.209205,	0.508069,	0.268978,	0.567842,	0.627615,	0.448296,	1.40466,	0.0896593,	0.328751,	0,	0.0896593,	0.358637,	0.119546,	1.28512,	0.0597729,	0.0298864,	1.01614,	0.0298864,	1.37478,	2.09205,	
HEEpiC,	0.200746,	19.9312,	4.96128,	1.37654,	1.57729,	0.716949,	0.258102,	0.315457,	0.286779,	0.458847,	0.200746,	1.72068,	1.60597,	0.286779,	0.630915,	0.372813,	0.516203,	1.11844,	0.458847,	0.83166,	0.630915,	0.229424,	1.4339,	1.06108,	0.344135,	0.487525,	0.544881,	1.37654,	0.172068,	0.200746,	0.401491,	0.889016,	0.83166,	1.23315,	0.860338,	0.659593,	0.573559,	1.86407,	3.52739,	1.77803,	0.200746,	0.14339,	0.114712,	0.458847,	0.0573559,	0.430169,	0.114712,	0.14339,	0.802983,	0.401491,	0.0573559,	0.344135,	0.0286779,	2.78176,	1.31919,	0.602237,	0.0286779,	0.114712,	0.0860338,	1.23315,	0.430169,	0.630915,	1.92142,	1.06108,	0.573559,	0.889016,	0.0573559,	1.51993,	1.31919,	0.602237,	0.516203,	2.81044,	0.258102,	0.200746,	1.86407,	0.258102,	5.19071,	0.372813,	0.917694,	0.716949,	0.258102,	0.315457,	0.258102,	0.516203,	0.544881,	0.630915,	1.51993,	0,	0.516203,	0.0860338,	0.0286779,	0.372813,	0.114712,	1.1758,	0.0286779,	0.0573559,	0.802983,	0.0573559,	1.692,	2.52366,	
HFF,	0.169779,	17.6853,	3.70685,	0.933786,	1.83928,	0.848896,	0.226372,	0.396152,	0.509338,	0.650821,	0.481041,	1.44312,	1.6412,	0.424448,	0.622524,	0.792303,	0.509338,	1.35823,	0.707414,	0.90549,	0.90549,	0.311262,	0.90549,	0.962083,	0.594227,	0.509338,	0.679117,	0.792303,	0.0848896,	0.226372,	1.10357,	1.44312,	0.990379,	1.30164,	0.933786,	0.792303,	0.650821,	1.32994,	3.48048,	1.35823,	0.396152,	0.282965,	0.198076,	0.424448,	0.141483,	0.481041,	0.282965,	0.0848896,	0.707414,	0.509338,	0.141483,	0.254669,	0.0565931,	3.2541,	1.27334,	0.679117,	0.282965,	0,	0.311262,	0.8206,	0.452745,	1.16016,	2.4618,	1.04697,	0.764007,	1.24505,	0.113186,	1.21675,	1.47142,	0.90549,	0.509338,	2.17883,	0.481041,	0.396152,	1.41483,	0.679117,	3.70685,	0.396152,	1.13186,	0.679117,	0.509338,	0.537634,	0.169779,	0.73571,	0.877193,	0.311262,	1.6412,	0,	0.594227,	0.0282965,	0.141483,	0.367855,	0.282965,	1.16016,	0.0282965,	0.0282965,	0.792303,	0.0282965,	1.6695,	1.89587,	
HIPEpiC,	0.115774,	18.1766,	4.77569,	1.82344,	1.82344,	0.636758,	0.289436,	0.202605,	0.463097,	0.636758,	0.492041,	1.70767,	1.85239,	0.260492,	0.549928,	0.665702,	0.549928,	0.723589,	0.549928,	0.81042,	0.839363,	0.289436,	1.47612,	0.723589,	0.463097,	0.492041,	0.376266,	1.53401,	0.144718,	0.231548,	0.578871,	1.09986,	1.04197,	1.04197,	0.636758,	0.549928,	0.492041,	1.53401,	3.589,	1.70767,	0.231548,	0.347323,	0.231548,	0.434153,	0.115774,	0.260492,	0.202605,	0.144718,	0.781476,	0.463097,	0.173661,	0.260492,	0.0289436,	3.15485,	1.21563,	0.636758,	0.0289436,	0.202605,	0.0289436,	1.07091,	0.694645,	0.89725,	2.37337,	1.07091,	0.376266,	0.549928,	0.144718,	1.44718,	1.41823,	0.636758,	0.289436,	2.17077,	0.202605,	0.260492,	2.22865,	0.173661,	5.03618,	0.260492,	0.868307,	0.926194,	0.289436,	0.434153,	0.144718,	0.492041,	0.81042,	0.434153,	1.70767,	0,	0.434153,	0,	0.0868307,	0.463097,	0.0578871,	1.36035,	0.0868307,	0.144718,	0.89725,	0.0578871,	1.50507,	2.60492,	
HMF,	0.178147,	19.2696,	5.81948,	1.95962,	1.63302,	0.682898,	0.178147,	0.207838,	0.385986,	0.356295,	0.504751,	1.66271,	1.84086,	0.178147,	0.712589,	0.475059,	0.475059,	1.18765,	0.564133,	0.593824,	1.12827,	0.118765,	1.57363,	0.950119,	0.326603,	0.385986,	0.475059,	1.81116,	0.148456,	0.0890736,	0.74228,	0.771972,	1.57363,	1.03919,	0.682898,	0.534442,	0.326603,	1.3658,	2.85036,	2.16746,	0.385986,	0.296912,	0.0296912,	0.415677,	0.0890736,	0.267221,	0.148456,	0.148456,	0.682898,	0.415677,	0.148456,	0.415677,	0.0593824,	3.53325,	1.84086,	0.623515,	0,	0.296912,	0.0593824,	1.0095,	0.148456,	1.06888,	2.67221,	0.920428,	0.415677,	0.356295,	0.0593824,	1.63302,	1.3658,	0.356295,	0.415677,	2.34561,	0.148456,	0.475059,	2.019,	0.296912,	4.15677,	0.267221,	0.534442,	0.682898,	0.207838,	0.475059,	0.23753,	0.712589,	0.564133,	0.534442,	1.57363,	0,	0.296912,	0.0296912,	0.0296912,	0.356295,	0.23753,	1.12827,	0,	0,	0.623515,	0.0296912,	1.66271,	2.16746,	
HMVEC-dBl-Ad,	0,	22.7302,	4.8913,	1.27877,	1.75831,	0.575448,	0.0959079,	0.255754,	0.44757,	0.639386,	0.287724,	2.10997,	1.72634,	0.159847,	0.415601,	0.92711,	0.351662,	0.959079,	0.47954,	0.511509,	0.735294,	0.47954,	1.72634,	0.831202,	0.415601,	0.287724,	0.383632,	1.47059,	0.159847,	0.223785,	0.47954,	0.639386,	1.21483,	1.79028,	0.895141,	0.383632,	0.863171,	1.82225,	2.55754,	1.63043,	0.223785,	0.287724,	0.0639386,	0.47954,	0.0959079,	0.223785,	0.159847,	0.0639386,	1.37468,	0.255754,	0.191816,	0.255754,	0.0639386,	2.84527,	1.02302,	0.287724,	0.0639386,	0.0319693,	0.0959079,	0.799233,	0.223785,	0.959079,	1.50256,	0.575448,	0.255754,	0.671356,	0.0959079,	1.47059,	1.27877,	0.415601,	0.575448,	2.74936,	0.191816,	0.44757,	2.55754,	0.255754,	4.76343,	0.191816,	1.27877,	0.799233,	0.223785,	0.223785,	0.191816,	0.415601,	0.799233,	0.575448,	1.43862,	0,	0.415601,	0,	0,	0.287724,	0.191816,	0.735294,	0.0319693,	0.0959079,	0.44757,	0.0959079,	0.959079,	3.13299,	
HPAF,	0.118977,	21.5943,	5.29447,	2.05235,	1.24926,	0.832838,	0.178465,	0.386675,	0.178465,	0.446163,	0.35693,	1.48721,	1.63593,	0.148721,	0.56514,	0.743605,	0.446163,	0.832838,	0.535396,	0.475907,	0.862582,	0.178465,	1.75491,	0.92207,	0.416419,	0.297442,	0.237954,	1.5467,	0.0892326,	0.148721,	0.505651,	0.862582,	0.951814,	1.10054,	0.832838,	0.624628,	0.446163,	1.78465,	3.5693,	2.08209,	0.237954,	0.178465,	0.0892326,	0.535396,	0.0594884,	0.386675,	0.118977,	0.0594884,	0.624628,	0.654372,	0.0297442,	0.267698,	0.0594884,	3.39084,	1.42772,	0.743605,	0.0594884,	0.178465,	0.0892326,	0.981559,	0.446163,	0.832838,	1.93337,	0.832838,	0.35693,	0.56514,	0.0892326,	1.21951,	1.04105,	0.624628,	0.267698,	2.2903,	0.327186,	0.446163,	2.11184,	0.446163,	4.78882,	0.267698,	0.743605,	0.743605,	0.208209,	0.386675,	0.0594884,	0.446163,	0.505651,	0.386675,	1.69542,	0.0594884,	0.594884,	0.0594884,	0.0594884,	0.416419,	0.0594884,	1.04105,	0.0594884,	0.0594884,	0.803093,	0.0297442,	1.24926,	2.49851,	
HPdLF,	0.120048,	20.9484,	5.4922,	2.04082,	1.20048,	0.690276,	0.090036,	0.30012,	0.420168,	0.420168,	0.330132,	1.5006,	1.62065,	0.15006,	0.7503,	0.660264,	0.330132,	0.960384,	0.45018,	0.540216,	0.660264,	0.360144,	1.92077,	1.14046,	0.15006,	0.360144,	0.45018,	1.59064,	0.120048,	0.090036,	0.840336,	0.810324,	1.20048,	0.930372,	0.570228,	0.60024,	0.420168,	1.47059,	3.09124,	1.7407,	0.240096,	0.180072,	0.120048,	0.45018,	0.120048,	0.390156,	0.030012,	0.060024,	1.02041,	0.420168,	0.120048,	0.330132,	0.060024,	2.97119,	1.41056,	0.390156,	0.060024,	0.180072,	0.090036,	0.990396,	0.390156,	0.870348,	2.16086,	0.930372,	0.420168,	0.840336,	0.030012,	1.47059,	1.47059,	0.840336,	0.390156,	2.16086,	0.180072,	0.30012,	1.77071,	0.240096,	5.70228,	0.210084,	0.480192,	0.7503,	0.270108,	0.510204,	0.270108,	0.480192,	0.480192,	0.540216,	1.53061,	0.030012,	0.420168,	0.060024,	0.060024,	0.180072,	0.090036,	1.05042,	0.030012,	0.030012,	0.720288,	0.030012,	1.41056,	3.03121,	
HepG2,	0.350467,	27.8037,	3.15421,	1.32399,	3.6215,	1.09034,	0.233645,	0.233645,	0.0389408,	0.0389408,	0.116822,	1.51869,	5.14019,	0.194704,	1.28505,	1.75234,	1.20717,	0.155763,	1.16822,	0.506231,	0.545171,	0.155763,	0.428349,	1.36293,	0.116822,	0.0389408,	0.233645,	0.194704,	0.311526,	0.350467,	0.46729,	0.817757,	1.36293,	1.55763,	0.817757,	0.389408,	0.584112,	2.45327,	0.428349,	2.18069,	0.194704,	0.428349,	0.194704,	0.233645,	0.0389408,	0,	0.0778816,	0.155763,	1.83022,	0.545171,	0.194704,	0.0389408,	0.233645,	1.83022,	0.623053,	0.934579,	0.194704,	0.389408,	0.0778816,	0.661994,	0.233645,	2.33645,	0.233645,	1.12928,	0.0389408,	0.0389408,	0.0778816,	2.80374,	1.94704,	0.233645,	0.506231,	1.86916,	0,	0.272586,	1.7134,	0.194704,	1.24611,	0.0778816,	2.14174,	0.194704,	0.46729,	0.350467,	0,	0.739875,	0.272586,	1.28505,	0.856698,	0,	0.311526,	0.272586,	0.0389408,	0.116822,	1.0514,	0.0389408,	0.0389408,	0.0389408,	0.0389408,	0.0389408,	0.272586,	1.86916,	
NHDF-neo,	0.143513,	19.0011,	5.22388,	1.54994,	1.72216,	0.717566,	0.229621,	0.315729,	0.459242,	0.54535,	0.459242,	1.66475,	1.52124,	0.287026,	0.631458,	0.287026,	0.516648,	0.803674,	0.344432,	0.574053,	0.918484,	0.200918,	1.46383,	0.889782,	0.516648,	0.373134,	0.631458,	1.29162,	0.0574053,	0.172216,	0.574053,	0.861079,	1.0333,	1.00459,	0.97589,	0.660161,	0.373134,	1.34902,	2.92767,	1.20551,	0.487945,	0.287026,	0.114811,	0.516648,	0.0861079,	0.373134,	0.114811,	0.0861079,	0.803674,	0.373134,	0.258324,	0.344432,	0.0574053,	3.84615,	1.54994,	0.660161,	0.114811,	0.172216,	0.172216,	0.889782,	0.516648,	0.97589,	2.23881,	1.20551,	0.746269,	0.631458,	0.0861079,	1.77956,	1.66475,	0.54535,	0.487945,	2.2101,	0.344432,	0.401837,	1.72216,	0.516648,	4.76464,	0.344432,	0.574053,	0.803674,	0.54535,	0.54535,	0.143513,	0.401837,	0.631458,	0.746269,	1.26292,	0.0574053,	0.401837,	0.0287026,	0.0287026,	0.401837,	0.114811,	0.889782,	0.0574053,	0.0861079,	1.0333,	0.0287026,	1.49254,	2.75545,	
