HCM,	0.073692,	22.476,	2.76345,	0.847458,	2.17391,	0.515844,	0.847458,	1.28961,	0.257922,	0.073692,	0.442152,	1.06853,	0.478998,	0.478998,	0.331614,	0.663228,	0.994842,	0.405306,	0.663228,	0.36846,	0.847458,	0.773766,	0.18423,	0.515844,	0.073692,	2.13707,	0.405306,	0.92115,	0.36846,	0.257922,	0.331614,	1.17907,	0.147384,	4.27413,	0.36846,	0.478998,	0.847458,	1.62122,	0.626382,	0.515844,	0.994842,	1.17907,	0.36846,	0.442152,	0.55269,	0.147384,	0.55269,	0,	0.810612,	0.55269,	0.18423,	0.55269,	0.147384,	1.73176,	1.47384,	1.69492,	0.221076,	0.626382,	0,	0.515844,	0.221076,	1.25276,	0.405306,	0.331614,	0.221076,	1.54753,	0.147384,	0.884304,	1.3633,	0.36846,	0.626382,	1.76861,	0.036846,	0.55269,	3.94252,	1.06853,	0.405306,	0.073692,	3.61091,	0.663228,	1.40015,	0.405306,	0.147384,	0.257922,	2.10022,	2.35814,	1.51069,	0.405306,	1.80545,	0.36846,	0.147384,	0.073692,	0.257922,	0.073692,	0.221076,	0.18423,	0.110538,	0.221076,	0.257922,	1.3633,	
HCPEpiC,	0.0367377,	22.41,	2.90228,	0.95518,	1.91036,	0.367377,	0.771492,	1.43277,	0.220426,	0.146951,	0.440852,	1.35929,	0.47759,	0.367377,	0.293902,	0.771492,	1.06539,	0.330639,	1.10213,	0.293902,	0.771492,	0.551065,	0.330639,	0.404115,	0.0367377,	2.46143,	0.698016,	0.624541,	0.440852,	0.257164,	0.293902,	1.17561,	0.183688,	4.66569,	0.220426,	0.734754,	1.21234,	1.39603,	0.844967,	0.734754,	1.17561,	0.698016,	0.404115,	0.440852,	0.330639,	0.183688,	0.734754,	0.146951,	0.95518,	0.514328,	0.183688,	0.404115,	0.146951,	1.72667,	1.24908,	1.50625,	0.110213,	0.257164,	0.0367377,	0.330639,	0.220426,	1.35929,	0.330639,	0.330639,	0.110213,	1.68993,	0.0367377,	0.991918,	1.24908,	0.293902,	0.808229,	1.91036,	0.146951,	0.661278,	3.71051,	0.991918,	0.293902,	0.0367377,	3.1227,	0.918442,	1.10213,	0.404115,	0.110213,	0.110213,	2.46143,	2.241,	1.76341,	0.330639,	1.80015,	0.551065,	0.0734754,	0.0734754,	0.0367377,	0.183688,	0.183688,	0.146951,	0.0367377,	0.183688,	0.110213,	1.6532,	
HEEpiC,	0.0710732,	23.7029,	3.12722,	1.03056,	2.84293,	0.284293,	0.817342,	1.17271,	0.21322,	0.21322,	0.248756,	1.70576,	0.675195,	0.533049,	0.497512,	1.10163,	1.20824,	0.319829,	0.675195,	0.284293,	0.710732,	0.604122,	0.10661,	0.461976,	0.142146,	1.77683,	0.461976,	0.639659,	0.390903,	0.142146,	0.21322,	0.781805,	0.284293,	3.87349,	0.568586,	0.746269,	0.888415,	1.20824,	0.781805,	0.461976,	0.888415,	0.710732,	0.319829,	0.461976,	0.21322,	0.142146,	0.355366,	0.142146,	1.20824,	0.604122,	0.177683,	0.355366,	0.177683,	2.02559,	1.10163,	1.59915,	0.284293,	0.248756,	0.0710732,	0.461976,	0.497512,	1.31485,	0.0355366,	0.568586,	0.0710732,	1.20824,	0.0355366,	0.995025,	1.27932,	0.21322,	0.852879,	2.34542,	0.248756,	0.497512,	3.76688,	0.995025,	0.604122,	0.142146,	3.19829,	0.639659,	1.24378,	0.497512,	0.10661,	0.10661,	2.30988,	2.09666,	1.95451,	0.284293,	1.56361,	0.142146,	0.0355366,	0.0355366,	0.10661,	0.142146,	0.142146,	0.177683,	0.0355366,	0.390903,	0.142146,	1.457,	
HFF,	0.141493,	19.9151,	2.61762,	1.20269,	2.40538,	0.601344,	0.990449,	0.565971,	0.389105,	0.141493,	0.389105,	1.69791,	0.707464,	0.919703,	0.459851,	0.742837,	1.30881,	0.282986,	1.09657,	0.601344,	0.742837,	0.495225,	0.389105,	0.88433,	0.247612,	2.12239,	0.530598,	0.530598,	0.318359,	0.282986,	0.318359,	1.13194,	0.389105,	3.11284,	0.636717,	0.601344,	1.23806,	1.30881,	1.09657,	0.565971,	1.59179,	0.601344,	0.389105,	0.813583,	0.459851,	0.0707464,	0.742837,	0.212239,	0.88433,	0.77821,	0.212239,	0.601344,	0.389105,	1.55642,	1.20269,	1.52105,	0.353732,	0.565971,	0.176866,	0.353732,	0.459851,	1.16732,	0.389105,	0.742837,	0.353732,	0.848957,	0.141493,	0.707464,	1.16732,	0.282986,	0.495225,	1.27343,	0.247612,	0.530598,	3.4312,	1.52105,	0.88433,	0.0707464,	3.14821,	0.459851,	1.34418,	0.318359,	0.282986,	0.353732,	1.69791,	2.26388,	1.69791,	0,	1.62717,	0.389105,	0.353732,	0.141493,	0.212239,	0.247612,	0.424478,	0.10612,	0.176866,	0.459851,	0.282986,	1.69791,	
HIPEpiC,	0.0716846,	22.509,	2.72401,	0.716846,	3.04659,	0.609319,	0.681004,	1.14695,	0.250896,	0.215054,	0.250896,	1.32616,	0.394265,	0.573477,	0.573477,	0.896057,	1.00358,	0.46595,	0.645161,	0.46595,	0.967742,	0.824373,	0.215054,	0.46595,	0.179211,	2.25806,	0.537634,	0.645161,	0.215054,	0.250896,	0.179211,	1.07527,	0.286738,	4.01434,	0.573477,	0.537634,	1.03943,	0.752688,	0.537634,	0.537634,	1.07527,	0.752688,	0.250896,	0.645161,	0.573477,	0.179211,	0.645161,	0.179211,	1.25448,	0.573477,	0.179211,	0.501792,	0.107527,	2.04301,	1.36201,	1.64875,	0.107527,	0.394265,	0.0358423,	0.537634,	0.358423,	1.57706,	0.286738,	0.358423,	0.107527,	1.21864,	0.0358423,	1.03943,	1.00358,	0.358423,	0.681004,	1.89964,	0.107527,	0.78853,	3.33333,	1.03943,	0.824373,	0,	3.65591,	0.645161,	1.75627,	0.322581,	0.179211,	0.0716846,	2.25806,	2.22222,	1.64875,	0.107527,	1.54122,	0.358423,	0.107527,	0,	0.0358423,	0.179211,	0.0716846,	0.143369,	0,	0.322581,	0.0358423,	1.6129,	
HMF,	0.222883,	22.6969,	3.30609,	0.594354,	2.74889,	0.482912,	0.557207,	1.74591,	0.297177,	0.0371471,	0.334324,	1.56018,	0.334324,	0.557207,	0.408618,	1.07727,	0.780089,	0.297177,	0.594354,	0.297177,	1.18871,	0.668648,	0.0742942,	0.631501,	0.0371471,	2.34027,	0.854383,	1.15156,	0.408618,	0.111441,	0.371471,	0.928677,	0.0742942,	4.01189,	0.222883,	0.705795,	1.30015,	1.07727,	0.445765,	0.482912,	1.00297,	1.11441,	0.297177,	0.482912,	0.26003,	0.0742942,	0.26003,	0.0371471,	1.22585,	0.408618,	0.26003,	0.26003,	0.0742942,	1.8945,	0.780089,	1.8945,	0.0742942,	0.222883,	0,	0.222883,	0.520059,	1.3373,	0.0371471,	0.371471,	0.26003,	1.11441,	0,	1.22585,	1.11441,	0.334324,	0.520059,	1.8945,	0.148588,	0.334324,	4.04903,	0.780089,	0.520059,	0.0371471,	3.82615,	0.780089,	1.44874,	0.594354,	0,	0.185736,	1.44874,	3.38039,	1.56018,	0.334324,	1.74591,	0.445765,	0.111441,	0.0742942,	0.0742942,	0.0371471,	0.185736,	0.222883,	0.0742942,	0.148588,	0.148588,	1.70877,	
HMVEC-dBl-Ad,	0.0780336,	24.7757,	3.51151,	0.624268,	2.53609,	0.312134,	0.585252,	1.28755,	0.312134,	0.156067,	0.507218,	1.28755,	0.585252,	0.507218,	0.156067,	1.24854,	1.05345,	0.546235,	0.975419,	0.351151,	0.897386,	0.312134,	0.195084,	0.975419,	0.156067,	1.91182,	0.585252,	0.858369,	0.312134,	0.195084,	0.195084,	1.1705,	0.195084,	3.86266,	0.468201,	0.585252,	1.01444,	1.56067,	0.507218,	0.936403,	0.858369,	0.858369,	0.351151,	0.390168,	0.429185,	0.0390168,	0.507218,	0.195084,	1.44362,	0.468201,	0.195084,	0.429185,	0.195084,	1.98986,	1.1705,	1.48264,	0.0390168,	0.273117,	0.0390168,	0.273117,	0.156067,	0.741319,	0.195084,	0.585252,	0.0780336,	0.819352,	0,	1.09247,	0.975419,	0.234101,	0.585252,	1.95084,	0.0390168,	0.624268,	3.12134,	0.819352,	0.546235,	0.11705,	4.01873,	0.624268,	1.59969,	0.390168,	0.195084,	0.156067,	1.75576,	2.26297,	1.32657,	0.351151,	2.10691,	0.234101,	0.0390168,	0,	0.11705,	0.11705,	0,	0.156067,	0,	0.234101,	0.234101,	1.48264,	
HPAF,	0.0365497,	24.598,	2.92398,	0.438596,	2.33918,	0.365497,	0.402047,	1.68129,	0.146199,	0.0365497,	0.292398,	1.24269,	0.402047,	0.402047,	0.255848,	0.877193,	0.913743,	0.475146,	0.475146,	0.255848,	0.621345,	0.730994,	0.292398,	0.511696,	0.146199,	1.97368,	0.328947,	0.804094,	0.292398,	0.255848,	0.255848,	1.20614,	0.0730994,	4.82456,	0.328947,	0.584795,	1.20614,	0.767544,	0.511696,	0.621345,	1.05994,	1.13304,	0.365497,	0.767544,	0.255848,	0.219298,	0.475146,	0.0730994,	1.38889,	0.328947,	0.0730994,	0.402047,	0.219298,	1.71784,	1.24269,	2.33918,	0.109649,	0.328947,	0,	0.292398,	0.292398,	1.20614,	0.109649,	0.292398,	0.219298,	1.09649,	0.0730994,	0.913743,	1.27924,	0.328947,	0.584795,	1.97368,	0,	0.548246,	3.98392,	0.475146,	0.548246,	0.0365497,	4.20322,	1.09649,	1.46199,	0.255848,	0.146199,	0.146199,	2.15643,	2.30263,	1.60819,	0.365497,	1.57164,	0.219298,	0.0730994,	0.0730994,	0.0365497,	0.146199,	0.219298,	0.0730994,	0.146199,	0.292398,	0.109649,	1.64474,	
HPdLF,	0,	22.3503,	2.75195,	0.929714,	2.41726,	0.409074,	0.557828,	1.56192,	0.111566,	0.0743771,	0.26032,	1.41316,	0.557828,	0.780959,	0.148754,	1.33879,	1.04128,	0.483451,	0.446263,	0.446263,	1.11566,	0.409074,	0.185943,	0.483451,	0,	2.15694,	0.557828,	0.818148,	0.371885,	0.148754,	0.371885,	1.11566,	0.26032,	4.98327,	0.371885,	0.632205,	1.22722,	0.966902,	0.595017,	0.52064,	0.557828,	0.855337,	0.409074,	0.557828,	0.185943,	0.111566,	0.446263,	0.111566,	1.07847,	0.334697,	0.148754,	0.371885,	0.0371885,	1.67348,	1.15284,	1.74786,	0.148754,	0.52064,	0,	0.297508,	0.148754,	1.33879,	0.0743771,	0.371885,	0.111566,	1.33879,	0.0371885,	1.41316,	1.00409,	0.371885,	0.557828,	1.56192,	0.185943,	0.780959,	4.35106,	1.04128,	0.446263,	0.0371885,	4.38825,	1.07847,	1.45035,	0.52064,	0.0743771,	0.223131,	1.74786,	2.64039,	1.41316,	0.297508,	1.82224,	0.371885,	0.185943,	0.148754,	0.0743771,	0.148754,	0,	0.0371885,	0.0371885,	0.185943,	0.0371885,	1.82224,	
HepG2,	0.133038,	27.7162,	1.33038,	0.886918,	1.33038,	0.576497,	0.221729,	1.37472,	0.133038,	0.133038,	0.177384,	1.6408,	2.03991,	0.709534,	0.842572,	2.30599,	0.97561,	0.177384,	0.399113,	0.221729,	0.576497,	0.576497,	0.0886918,	1.37472,	0.133038,	0.354767,	0.487805,	0.399113,	0.310421,	0.266075,	0.266075,	1.99557,	0.221729,	1.77384,	0.443459,	0.266075,	1.68514,	1.72949,	0.221729,	2.03991,	0.97561,	0.97561,	0.266075,	0.487805,	0,	0.0886918,	0.133038,	0.177384,	1.90687,	0.266075,	0.133038,	0.177384,	0.399113,	1.95122,	1.41907,	0.709534,	0,	0.665188,	0.133038,	0.399113,	0.354767,	0.75388,	0.354767,	0.931264,	0.0443459,	0.310421,	0.0886918,	1.50776,	3.41463,	0.0886918,	0.798226,	2.17295,	0.221729,	0.177384,	4.87805,	0.266075,	1.19734,	0.133038,	1.90687,	0.310421,	0.842572,	0.133038,	0,	0.532151,	1.33038,	1.59645,	2.61641,	0.0443459,	0.532151,	0.354767,	0,	0.133038,	0.177384,	0.354767,	0.177384,	0.0443459,	0.354767,	0.0886918,	0,	0.97561,	
NHDF-neo,	0.107604,	24.1033,	3.76614,	0.789096,	1.93687,	0.394548,	0.502152,	1.21951,	0.143472,	0.035868,	0.322812,	0.8967,	0.753228,	0.824964,	0.573888,	1.07604,	0.932568,	0.53802,	0.609756,	0.430416,	1.0043,	0.286944,	0.215208,	0.645624,	0.143472,	2.18795,	0.645624,	0.860832,	0.322812,	0.071736,	0.286944,	1.21951,	0.215208,	4.41176,	0.251076,	0.609756,	1.11191,	1.18364,	0.573888,	0.681492,	1.0043,	0.753228,	0.215208,	0.35868,	0.251076,	0.071736,	0.35868,	0.215208,	0.860832,	0.394548,	0.035868,	0.71736,	0.107604,	1.7934,	1.21951,	1.7934,	0.215208,	0.286944,	0.071736,	0.251076,	0.251076,	1.14778,	0.322812,	0.394548,	0.107604,	0.968436,	0.071736,	1.32712,	1.18364,	0.17934,	0.645624,	2.40316,	0.071736,	0.35868,	4.05308,	0.789096,	0.430416,	0,	3.12052,	0.789096,	1.54232,	0.322812,	0.17934,	0.17934,	1.901,	2.00861,	1.64993,	0.322812,	2.00861,	0.251076,	0.035868,	0.071736,	0.17934,	0.107604,	0.286944,	0.215208,	0.035868,	0.394548,	0.215208,	1.61406,	
